event_id,loan_id,event_sequence,status,event_datetime,refusal_reason,document_issue_flag,fraud_flag
3340,29937,3,Credit Check,2025-11-23 12:44:49.555549,,0.0,0
3341,29937,4,Approved,2025-11-23 20:22:49.022117,,0.0,0
3342,29937,5,Signed,2025-11-24 13:02:23.596460,,0.0,0
3343,29937,6,Granted,2025-11-24 14:56:28.812296,,0.0,0
3344,15690,1,Submitted,2025-11-17 08:27:00.000000,,0.0,0
3345,15690,2,Docs Received,2025-11-19 01:57:14.526627,,0.0,0
3346,15690,3,Credit Check,2025-11-22 13:16:38.755663,,0.0,0
3347,15690,4,Approved,2025-11-23 02:33:31.594495,,0.0,0
3348,15690,5,Signed,2025-11-23 21:40:27.847018,,0.0,0
3349,15690,6,Granted,2025-11-24 04:58:44.057942,,0.0,0
3350,51491,1,Submitted,2025-12-16 08:18:00.000000,,0.0,0
3351,46193,1,Submitted,2025-12-29 11:29:00.000000,,0.0,0
3352,46193,2,Docs Received,2025-12-30 00:07:40.622500,,0.0,0
3353,46193,3,Credit Check,2026-01-02 02:14:08.904071,,0.0,0
3354,46193,4,Rejected,2026-01-03 10:02:32.062751,High debt-to-income ratio,,0
3355,42247,1,Submitted,2025-11-15 11:52:00.000000,,0.0,0
3356,42247,2,Docs Received,2025-11-15 16:41:45.112525,,0.0,0
3357,42247,3,Credit Check,2025-11-17 13:24:02.261831,,0.0,0
3358,42247,4,Approved,2025-11-18 22:10:17.291474,,0.0,0
3359,42247,5,Signed,2025-11-19 22:06:54.930730,,0.0,0
3360,42247,6,Granted,2025-11-20 01:38:53.194188,,0.0,0
3361,93188,1,Submitted,2025-11-27 11:53:00.000000,,0.0,0
3362,63525,1,Submitted,2025-12-29 15:56:00.000000,,0.0,0
3363,65368,1,Submitted,2025-12-16 14:53:00.000000,,0.0,0
3364,54997,1,Submitted,2025-11-19 12:23:00.000000,,0.0,0
3365,61657,1,Submitted,2025-11-08 16:26:00.000000,,0.0,0
3366,61657,2,Docs Received,2025-11-11 10:06:10.476578,,0.0,0
3367,61657,3,Credit Check,2025-11-12 06:51:39.571310,,0.0,0
3368,61657,4,Rejected,2025-11-12 10:15:57.845682,High debt-to-income ratio,0.0,0
3369,71417,1,Submitted,2025-11-17 18:01:00.000000,,0.0,0
3370,71417,2,Docs Received,2025-11-19 13:10:58.121128,,0.0,0
3371,71417,3,Credit Check,2025-11-23 00:46:29.568753,,0.0,0
3372,71417,4,Approved,2025-11-24 17:54:17.264679,,0.0,0
3373,71417,5,Signed,2025-11-25 05:45:26.648019,,0.0,0
3374,71417,6,Granted,2025-11-25 23:15:22.361210,,0.0,0
3375,84383,1,Submitted,2025-12-02 16:18:00.000000,,0.0,0
3376,13796,1,Submitted,2025-12-25 12:23:00.000000,,0.0,0
3377,13796,2,Docs Received,2025-12-31 11:31:23.155008,,0.0,0
3378,13796,3,Credit Check,2026-01-02 05:03:29.425828,,0.0,0
3379,13796,4,Rejected,2026-01-04 09:01:31.002931,Low credit score,0.0,0
3380,93116,1,Submitted,2025-11-05 11:28:00.000000,,0.0,0
3381,93116,2,Docs Received,2025-11-08 21:31:00.792964,,1.0,0
3382,93359,1,Submitted,2025-11-01 20:00:00.000000,,0.0,0
3383,93359,2,Docs Received,2025-11-02 03:16:50.492727,,1.0,0
3384,93359,3,Credit Check,2025-11-04 03:31:05.670976,,0.0,0
3385,93359,4,Rejected,2025-11-04 04:43:05.670976,Low credit score,0.0,0
3386,76714,1,Submitted,2025-12-22 11:30:00.000000,,0.0,0
3387,76714,2,Docs Received,2025-12-23 23:13:21.792926,,0.0,0
3388,76714,3,Credit Check,2025-12-25 09:54:56.078622,,0.0,0
3389,76714,4,Approved,2025-12-25 16:08:49.982210,,0.0,0
3390,76714,5,Signed,2025-12-28 14:05:15.882266,,0.0,0
3391,76714,6,Granted,2025-12-28 15:18:05.713021,,0.0,0
3392,80565,1,Submitted,2025-10-24 20:19:00.000000,,0.0,0
3393,26921,1,Submitted,2025-10-10 15:39:00.000000,,,0
3394,10871,1,Submitted,2025-10-27 18:19:00.000000,,0.0,0
3395,10871,2,Docs Received,2025-10-29 12:35:16.823242,,1.0,0
3396,81310,1,Submitted,2025-12-06 18:07:00.000000,,0.0,0
3397,81310,2,Docs Received,2025-12-07 17:19:28.451451,,0.0,0
3398,81310,3,Credit Check,2025-12-08 12:17:35.391995,,0.0,0
3399,81310,4,Rejected,2025-12-08 16:11:08.171191,High debt-to-income ratio,0.0,0
3400,27483,1,Submitted,2025-12-22 14:55:00.000000,,0.0,0
3401,60662,1,Submitted,2025-12-22 18:21:00.000000,,0.0,0
3402,80137,1,Submitted,2025-11-01 14:38:00.000000,,0.0,0
3403,41815,1,Submitted,2025-10-29 19:51:00.000000,,0.0,0
3404,38797,1,Submitted,2025-11-22 09:04:00.000000,,0.0,0
3405,38797,2,Docs Received,2025-11-23 03:36:49.753647,,0.0,0
3406,38797,3,Credit Check,2025-11-24 00:36:07.014093,,0.0,0
3407,38797,4,Approved,2025-11-25 06:32:05.347519,,0.0,0
3408,38797,5,Signed,2025-11-26 18:08:24.901847,,0.0,0
3409,38797,6,Granted,2025-11-26 21:02:23.924426,,0.0,0
3410,43405,1,Submitted,2025-12-06 15:21:00.000000,,0.0,0
3411,43405,2,Docs Received,2025-12-07 07:44:38.952581,,1.0,0
3412,46211,1,Submitted,2025-10-23 09:40:00.000000,,0.0,0
3413,46211,2,Docs Received,2025-10-24 18:42:37.190754,,0.0,0
3414,46211,3,Credit Check,2025-10-27 08:16:05.084471,,0.0,0
3415,46211,4,Rejected,2025-10-27 17:41:50.443822,Other,0.0,0
3416,64945,1,Submitted,2025-12-05 10:19:00.000000,,0.0,0
3417,64945,2,Docs Received,2025-12-06 21:47:20.905556,,0.0,0
3418,64945,3,Credit Check,2025-12-09 21:25:06.384092,,,0
3419,64945,4,Approved,2025-12-09 23:09:19.106183,,0.0,0
3420,64945,5,Signed,2025-12-11 23:42:41.269272,,0.0,0
3421,64945,6,Granted,2025-12-12 06:05:01.505349,,0.0,0
3422,50229,1,Submitted,2025-12-22 12:42:00.000000,,0.0,0
3423,50229,2,Docs Received,2025-12-26 10:18:46.703424,,0.0,0
3424,50229,3,Credit Check,2025-12-26 23:27:21.393112,,0.0,0
3425,50229,4,Approved,2025-12-27 08:33:26.120163,,0.0,0
3426,50229,5,Signed,2025-12-29 14:43:39.130374,,0.0,0
3427,50229,6,Granted,2025-12-29 17:53:32.755393,,0.0,0
3428,77919,1,Submitted,2025-12-31 15:23:00.000000,,0.0,0
3429,77919,2,Docs Received,2026-01-02 07:07:44.970278,,0.0,0
3430,77919,3,Credit Check,2026-01-04 14:42:41.796425,,0.0,0
3431,77919,4,Rejected,2026-01-04 20:18:17.551994,Other,,0
3432,35536,1,Submitted,2025-11-12 10:48:00.000000,,0.0,0
3433,35536,2,Docs Received,2025-11-13 11:42:00.783889,,0.0,0
3434,35536,3,Credit Check,2025-11-15 07:50:53.185946,,0.0,0
3435,35536,4,Approved,2025-11-15 09:44:37.590095,,0.0,0
3436,35536,5,Signed,2025-11-16 04:33:45.568491,,0.0,0
3437,35536,6,Granted,2025-11-16 16:26:02.695347,,0.0,0
3438,18310,1,Submitted,2025-10-20 11:21:00.000000,,0.0,0
3439,88586,1,Submitted,2025-10-15 16:54:00.000000,,0.0,0
3440,99688,1,Submitted,2025-10-26 12:16:00.000000,,0.0,0
3441,99688,2,Docs Received,2025-10-27 22:08:16.364414,,0.0,0
3442,99688,3,Credit Check,2025-10-28 14:59:04.420522,,0.0,0
3443,99688,4,Approved,2025-10-28 18:25:36.037458,,0.0,0
3444,99688,5,Signed,2025-10-29 18:41:55.259845,,0.0,0
3445,99688,6,Granted,2025-10-29 21:07:07.068402,,0.0,0
3446,19390,1,Submitted,2025-10-30 12:02:00.000000,,0.0,0
3447,19390,2,Docs Received,2025-11-01 22:48:16.202700,,0.0,0
3448,19390,3,Credit Check,2025-11-05 00:38:58.019102,,0.0,0
3449,19390,4,Approved,2025-11-05 20:21:32.192189,,0.0,0
3450,19390,5,Signed,2025-11-06 10:16:36.072081,,0.0,0
3451,19390,6,Granted,2025-11-07 00:34:49.035948,,0.0,0
3452,97893,1,Submitted,2025-12-27 13:06:00.000000,,,0
3453,97893,2,Docs Received,2025-12-29 22:14:08.252596,,0.0,0
3454,97893,3,Credit Check,2026-01-03 03:29:01.331543,,0.0,0
3455,97893,4,Rejected,2026-01-03 04:41:01.331543,Low credit score,0.0,0
3456,43097,1,Submitted,2025-10-04 15:25:00.000000,,0.0,0
3457,27816,1,Submitted,2025-10-19 16:38:00.000000,,0.0,0
3458,27816,2,Docs Received,2025-10-20 16:16:08.811066,,,0
3459,27816,3,Credit Check,2025-10-23 04:36:48.219546,,0.0,0
3460,27816,4,Approved,2025-10-23 10:31:40.184081,,0.0,0
3461,27816,5,Signed,2025-10-25 18:34:49.376232,,0.0,0
3462,27816,6,Granted,2025-10-25 20:24:12.949277,,0.0,0
3463,32848,1,Submitted,2025-10-26 09:19:00.000000,,0.0,0
3464,32848,2,Docs Received,2025-10-27 16:25:19.711630,,1.0,0
3465,60976,1,Submitted,2025-12-18 16:09:00.000000,,0.0,0
3466,59053,1,Submitted,2025-10-10 19:27:00.000000,,0.0,0
3467,59053,2,Docs Received,2025-10-11 12:52:23.408367,,0.0,0
3468,59053,3,Credit Check,2025-10-14 12:27:09.377644,,0.0,0
3469,59053,4,Approved,2025-10-15 10:29:14.178694,,0.0,0
3470,59053,5,Signed,2025-10-16 13:46:52.082100,,0.0,0
3471,59053,6,Granted,2025-10-17 07:25:40.947914,,0.0,0
3472,89708,1,Submitted,2025-11-02 11:22:00.000000,,0.0,0
3473,13654,1,Submitted,2025-10-27 18:54:00.000000,,0.0,0
3474,13654,2,Docs Received,2025-10-28 01:05:49.535571,,1.0,0
3475,13654,3,Credit Check,2025-10-28 19:54:56.660573,,0.0,0
3476,13654,4,Rejected,2025-10-29 17:13:31.714781,Other,0.0,0
3477,68074,1,Submitted,2025-11-10 13:36:00.000000,,0.0,0
3478,68074,2,Docs Received,2025-11-10 17:09:47.966042,,0.0,0
3479,68074,3,Credit Check,2025-11-14 23:11:59.614296,,0.0,0
3480,68074,4,Approved,2025-11-15 21:05:33.704324,,0.0,0
3481,25495,1,Submitted,2025-11-06 12:39:00.000000,,0.0,0
3482,25495,2,Docs Received,2025-11-08 05:22:46.116182,,0.0,0
3483,25495,3,Credit Check,2025-11-08 18:33:58.212956,,0.0,0
3484,25495,4,Approved,2025-11-09 10:53:23.207178,,0.0,0
3485,25495,5,Signed,2025-11-10 08:31:01.032328,,0.0,0
3486,25495,6,Granted,2025-11-12 01:24:50.354924,,0.0,0
3487,96710,1,Submitted,2025-11-30 18:50:00.000000,,0.0,0
3488,96710,2,Docs Received,2025-12-01 09:37:34.748754,,0.0,0
3489,96710,3,Credit Check,2025-12-02 17:40:08.305658,,0.0,0
3490,96710,4,Approved,2025-12-02 22:49:40.972943,,0.0,0
3491,96710,5,Signed,2025-12-03 06:34:29.411858,,0.0,0
3492,96710,6,Granted,2025-12-03 08:59:56.080011,,0.0,0
3493,15806,1,Submitted,2025-12-09 16:25:00.000000,,0.0,0
3494,32567,1,Submitted,2025-10-20 12:42:00.000000,,0.0,0
3495,32567,2,Docs Received,2025-10-21 21:19:02.914874,,1.0,0
3496,58283,1,Submitted,2025-10-29 13:10:00.000000,,0.0,0
3497,49511,1,Submitted,2025-11-04 08:57:00.000000,,0.0,0
3498,49511,2,Docs Received,2025-11-06 06:49:35.965310,,0.0,0
3499,49511,3,Credit Check,2025-11-10 18:18:36.648028,,0.0,0
3500,49511,4,Approved,2025-11-11 06:12:10.232230,,0.0,0
3501,49511,5,Signed,2025-11-12 08:58:01.490421,,,0
3502,49511,6,Granted,2025-11-12 11:02:57.784678,,0.0,0
3503,89272,1,Submitted,2025-11-21 12:39:00.000000,,0.0,0
3504,89272,2,Docs Received,2025-11-22 00:52:53.525658,,0.0,0
3505,89272,3,Credit Check,2025-11-22 20:14:25.686745,,0.0,0
3506,89272,4,Approved,2025-11-23 00:21:31.144031,,0.0,0
3507,89272,5,Signed,2025-11-23 16:40:36.630177,,0.0,0
3508,89272,6,Granted,2025-11-23 18:03:38.342168,,0.0,0
3509,72072,1,Submitted,2025-10-18 14:37:00.000000,,0.0,0
3510,72072,2,Docs Received,2025-10-19 22:49:41.007647,,0.0,0
3511,72072,3,Credit Check,2025-10-20 13:43:58.790218,,0.0,0
3512,72072,4,Rejected,2025-10-20 20:11:56.392257,High debt-to-income ratio,0.0,0
3513,96061,1,Submitted,2025-10-17 08:43:00.000000,,0.0,0
3514,96061,2,Docs Received,2025-10-19 22:35:41.448299,,0.0,0
3515,96061,3,Credit Check,2025-10-22 11:30:12.811891,,0.0,0
3516,96061,4,Rejected,2025-10-23 06:38:05.607690,Low credit score,0.0,0
3517,25010,1,Submitted,2025-11-08 08:32:00.000000,,0.0,0
3518,25010,2,Docs Received,2025-11-09 11:19:53.747398,,0.0,0
3519,25010,3,Credit Check,2025-11-11 17:10:20.837141,,0.0,0
3520,25010,4,Approved,2025-11-12 04:42:07.556813,,0.0,0
3521,25010,5,Signed,2025-11-13 11:07:27.977835,,0.0,0
3522,25010,6,Granted,2025-11-14 18:49:21.764632,,0.0,0
3523,94081,1,Submitted,2025-11-14 16:38:00.000000,,0.0,0
3524,11892,1,Submitted,2025-12-02 13:31:00.000000,,0.0,0
3525,11892,2,Docs Received,2025-12-05 12:51:02.579321,,0.0,0
3526,11892,3,Credit Check,2025-12-06 12:47:18.108899,,,0
3527,11892,4,Approved,2025-12-07 09:52:22.536298,,0.0,0
3528,11892,5,Signed,2025-12-08 19:07:38.483886,,0.0,0
3529,11892,6,Granted,2025-12-09 03:36:42.096827,,0.0,0
3530,71080,1,Submitted,2025-10-02 12:02:00.000000,,0.0,0
3531,71080,2,Docs Received,2025-10-05 05:32:32.361322,,0.0,0
3532,71080,3,Credit Check,2025-10-05 20:34:09.645142,,0.0,0
3533,71080,4,Rejected,2025-10-06 08:56:16.982219,Low credit score,0.0,0
3534,37872,1,Submitted,2025-10-25 09:14:00.000000,,0.0,0
3535,37872,2,Docs Received,2025-10-26 18:43:38.860241,,0.0,0
3536,37872,3,Credit Check,2025-10-29 09:09:32.124376,,0.0,0
3537,37872,4,Approved,2025-10-29 23:39:17.959731,,0.0,0
3538,37872,5,Signed,2025-11-01 05:41:49.844451,,0.0,0
3539,37872,6,Granted,2025-11-01 10:07:42.184643,,0.0,0
3540,11277,1,Submitted,2025-12-22 09:34:00.000000,,0.0,0
3541,11277,2,Docs Received,2025-12-24 00:26:16.570556,,0.0,0
3542,11277,3,Credit Check,2025-12-26 10:03:24.341479,,0.0,0
3543,11277,4,Approved,2025-12-27 11:57:18.181556,,0.0,0
3544,36536,1,Submitted,2025-12-08 12:05:00.000000,,0.0,0
3545,36536,2,Docs Received,2025-12-10 10:57:33.408525,,1.0,0
3546,82756,1,Submitted,2025-11-21 16:54:00.000000,,0.0,0
3547,82756,2,Docs Received,2025-11-22 22:27:50.695433,,0.0,0
3548,82756,3,Credit Check,2025-11-24 05:13:16.245232,,0.0,0
3549,82756,4,Approved,2025-11-24 07:25:35.677907,,0.0,0
3550,82756,5,Signed,2025-11-25 03:15:15.971471,,0.0,0
3551,82756,6,Granted,2025-11-25 10:28:32.200998,,0.0,0
3552,62471,1,Submitted,2025-12-05 16:43:00.000000,,0.0,0
3553,62471,2,Docs Received,2025-12-08 04:46:04.001149,,0.0,0
3554,62471,3,Credit Check,2025-12-08 21:04:12.302414,,0.0,0
3555,62471,4,Approved,2025-12-09 17:43:21.229110,,0.0,0
3556,62471,5,Signed,2025-12-12 00:39:37.122128,,0.0,0
3557,62471,6,Granted,2025-12-13 08:03:28.095752,,0.0,0
3558,75360,1,Submitted,2025-10-07 15:39:00.000000,,0.0,0
3559,75360,2,Docs Received,2025-10-10 02:13:23.684789,,0.0,0
3560,75360,3,Credit Check,2025-10-15 19:41:16.268225,,0.0,0
3561,75360,4,Approved,2025-10-15 22:07:30.752594,,0.0,0
3562,75360,5,Signed,2025-10-18 17:23:08.503948,,0.0,0
3563,75360,6,Granted,2025-10-19 19:30:32.586223,,0.0,0
3564,56970,1,Submitted,2025-10-30 13:03:00.000000,,0.0,0
3565,56970,2,Docs Received,2025-10-31 05:35:14.027606,,,0
3566,56970,3,Credit Check,2025-11-06 10:12:44.554677,,0.0,0
3567,56970,4,Approved,2025-11-07 07:23:06.621255,,0.0,0
3568,56970,5,Signed,2025-11-07 19:39:34.080609,,0.0,0
3569,56970,6,Granted,2025-11-08 00:17:28.075243,,0.0,0
3570,13304,1,Submitted,2025-11-08 14:57:00.000000,,0.0,0
3571,36453,1,Submitted,2025-11-22 11:13:00.000000,,0.0,0
3572,36453,2,Docs Received,2025-11-22 19:44:58.527200,,0.0,0
3573,36453,3,Credit Check,2025-11-24 09:29:58.545044,,0.0,0
3574,36453,4,Approved,2025-11-24 17:35:42.732373,,0.0,0
3575,36453,5,Signed,2025-11-26 12:37:35.688537,,0.0,0
3576,36453,6,Granted,2025-11-26 14:35:19.572145,,0.0,0
3577,45026,1,Submitted,2025-11-29 11:11:00.000000,,0.0,0
3578,45026,2,Docs Received,2025-12-03 20:13:12.687047,,0.0,0
3579,45026,3,Credit Check,2025-12-06 09:30:38.431794,,0.0,0
3580,45026,4,Approved,2025-12-06 14:33:09.941449,,0.0,0
3581,45026,5,Signed,2025-12-07 06:35:52.534050,,0.0,0
3582,45026,6,Granted,2025-12-08 11:43:37.537439,,0.0,0
3583,24967,1,Submitted,2025-12-14 10:05:00.000000,,0.0,0
3584,24967,2,Docs Received,2025-12-15 14:44:52.596884,,0.0,0
3585,24967,3,Credit Check,2025-12-17 06:52:09.699208,,0.0,0
3586,24967,4,Approved,2025-12-17 13:21:01.054220,,0.0,0
3587,24967,5,Signed,2025-12-18 23:28:48.325396,,0.0,0
3588,24967,6,Granted,2025-12-19 16:49:15.620725,,0.0,0
3589,73079,1,Submitted,2025-11-28 09:31:00.000000,,0.0,0
3590,73079,2,Docs Received,2025-11-29 20:32:51.165951,,0.0,0
3591,73079,3,Credit Check,2025-12-02 23:44:01.398477,,0.0,0
3592,73079,4,Rejected,2025-12-03 10:19:27.839585,Low credit score,0.0,0
3593,91590,1,Submitted,2025-10-21 12:37:00.000000,,0.0,0
3594,62494,1,Submitted,2025-11-05 14:22:00.000000,,0.0,0
3595,62494,2,Docs Received,2025-11-06 22:54:14.546348,,0.0,0
3596,62494,3,Credit Check,2025-11-09 15:28:37.206276,,0.0,0
3597,62494,4,Rejected,2025-11-09 19:38:29.717711,High debt-to-income ratio,0.0,0
3598,28598,1,Submitted,2025-11-24 15:33:00.000000,,0.0,0
3599,28598,2,Docs Received,2025-11-26 13:17:40.606013,,0.0,0
3600,28598,3,Credit Check,2025-11-29 22:11:06.662606,,0.0,0
3601,28598,4,Approved,2025-12-01 07:33:56.343565,,0.0,0
3602,28598,5,Signed,2025-12-03 09:35:29.539200,,0.0,0
3603,28598,6,Granted,2025-12-04 00:38:16.467153,,0.0,0
3604,96275,1,Submitted,2025-11-02 08:35:00.000000,,0.0,0
3605,63467,1,Submitted,2025-10-05 11:38:00.000000,,0.0,0
3606,63467,2,Docs Received,2025-10-06 04:07:26.610777,,1.0,0
3607,45194,1,Submitted,2025-10-16 09:12:00.000000,,0.0,0
3608,45194,2,Docs Received,2025-10-19 19:14:41.525371,,0.0,0
3609,45194,3,Credit Check,2025-10-21 18:53:10.724839,,0.0,0
3610,45194,4,Approved,2025-10-21 21:35:24.056180,,0.0,0
3611,45194,5,Signed,2025-10-23 01:00:54.307714,,0.0,0
3612,45194,6,Granted,2025-10-23 16:21:22.365937,,0.0,0
3613,37613,1,Submitted,2025-10-30 16:36:00.000000,,0.0,0
3614,37613,2,Docs Received,2025-11-03 01:04:42.510792,,0.0,0
3615,37613,3,Credit Check,2025-11-08 12:16:42.207638,,0.0,0
3616,37613,4,Rejected,2025-11-11 07:56:14.113942,High debt-to-income ratio,0.0,0
3617,53307,1,Submitted,2025-11-12 16:24:00.000000,,0.0,0
3618,53307,2,Docs Received,2025-11-13 23:44:13.561881,,1.0,0
3619,53307,3,Credit Check,2025-11-14 20:43:34.609697,,0.0,0
3620,53307,4,Approved,2025-11-14 23:24:11.911630,,0.0,0
3621,53307,5,Signed,2025-11-15 16:57:50.255417,,0.0,0
3622,53307,6,Granted,2025-11-19 16:57:50.255417,,0.0,0
3623,77129,1,Submitted,2025-11-13 10:06:00.000000,,0.0,0
3624,46928,1,Submitted,2025-10-06 13:40:00.000000,,0.0,0
3625,83765,1,Submitted,2025-10-04 20:52:00.000000,,0.0,0
3626,83765,2,Docs Received,2025-10-05 16:25:41.827617,,0.0,0
3627,83765,3,Credit Check,2025-10-09 00:30:38.137633,,0.0,0
3628,83765,4,Approved,2025-10-10 08:06:46.964163,,0.0,0
3629,83765,5,Signed,2025-10-11 01:04:09.376117,,0.0,0
3630,83765,6,Granted,2025-10-12 23:48:20.509938,,0.0,0
3631,91910,1,Submitted,2025-11-20 20:47:00.000000,,0.0,0
3632,91910,2,Docs Received,2025-11-24 19:32:33.419999,,0.0,0
3633,91910,3,Credit Check,2025-11-26 17:23:27.792704,,0.0,0
3634,91910,4,Approved,2025-11-27 13:35:38.973285,,0.0,0
3635,49009,1,Submitted,2025-10-03 11:26:00.000000,,0.0,0
3636,41724,1,Submitted,2025-10-25 20:30:00.000000,,0.0,0
3637,41724,2,Docs Received,2025-10-26 13:34:33.822644,,0.0,0
3638,41724,3,Credit Check,2025-10-29 20:31:40.755729,,0.0,0
3639,41724,4,Approved,2025-10-30 12:06:35.843765,,,0
3640,81746,1,Submitted,2025-11-19 08:04:00.000000,,0.0,0
3641,81746,2,Docs Received,2025-11-20 03:15:45.111951,,0.0,0
3642,81746,3,Credit Check,2025-11-23 16:28:59.722713,,0.0,0
3643,81746,4,Approved,2025-11-23 20:34:49.680892,,0.0,0
3644,76992,1,Submitted,2025-12-20 16:21:00.000000,,0.0,0
3645,76992,2,Docs Received,2025-12-22 19:24:45.103650,,0.0,0
3646,76992,3,Credit Check,2025-12-24 18:57:42.141270,,0.0,0
3647,76992,4,Approved,2025-12-24 20:25:27.922638,,0.0,0
3648,99423,1,Submitted,2025-10-01 08:53:00.000000,,0.0,0
3649,99423,2,Docs Received,2025-10-03 06:15:06.717120,,1.0,0
3650,99423,3,Credit Check,2025-10-06 21:41:13.039375,,0.0,0
3651,99423,4,Approved,2025-10-07 10:29:12.502912,,0.0,0
3652,99423,5,Signed,2025-10-07 22:30:13.123360,,0.0,0
3653,99423,6,Granted,2025-10-09 02:08:54.331089,,0.0,0
3654,87509,1,Submitted,2025-10-24 20:06:00.000000,,0.0,0
3655,65630,1,Submitted,2025-11-02 14:01:00.000000,,0.0,0
3656,65630,2,Docs Received,2025-11-03 05:09:48.708266,,0.0,0
3657,65630,3,Credit Check,2025-11-04 16:29:59.925843,,0.0,0
3658,65630,4,Rejected,2025-11-05 01:53:20.190862,Low credit score,0.0,0
3659,70377,1,Submitted,2025-10-25 19:06:00.000000,,0.0,0
3660,70377,2,Docs Received,2025-10-26 23:18:12.538531,,1.0,0
3661,64054,1,Submitted,2025-11-18 20:33:00.000000,,0.0,0
3662,59987,1,Submitted,2025-12-03 13:10:00.000000,,0.0,0
3663,59987,2,Docs Received,2025-12-04 19:28:49.303371,,0.0,0
3664,59987,3,Credit Check,2025-12-06 16:22:27.452544,,0.0,0
3665,59987,4,Approved,2025-12-06 23:44:11.848399,,0.0,0
3666,59987,5,Signed,2025-12-08 06:49:48.495861,,0.0,0
3667,59987,6,Granted,2025-12-08 10:37:44.671189,,0.0,0
3668,60734,1,Submitted,2025-10-09 12:37:00.000000,,0.0,0
3669,60734,2,Docs Received,2025-10-11 22:17:56.300675,,0.0,0
3670,60734,3,Credit Check,2025-10-13 00:56:34.060118,,0.0,0
3671,60734,4,Rejected,2025-10-13 11:13:58.133797,High debt-to-income ratio,0.0,0
3672,54292,1,Submitted,2025-11-02 16:46:00.000000,,0.0,0
3673,54292,2,Docs Received,2025-11-03 04:06:44.654615,,1.0,0
3674,54292,3,Credit Check,2025-11-04 09:42:09.243492,,0.0,0
3675,54292,4,Rejected,2025-11-04 14:31:51.369800,Low credit score,0.0,0
3676,23353,1,Submitted,2025-11-18 14:27:00.000000,,,0
3677,81346,1,Submitted,2025-12-04 12:25:00.000000,,0.0,0
3678,52737,1,Submitted,2025-12-18 10:05:00.000000,,0.0,0
3679,52737,2,Docs Received,2025-12-19 23:27:25.295673,,,0
3680,52737,3,Credit Check,2025-12-21 04:19:32.189431,,0.0,0
3681,52737,4,Approved,2025-12-21 06:33:35.146438,,0.0,0
3682,52737,5,Signed,2025-12-21 18:34:57.250967,,0.0,0
3683,52737,6,Granted,2025-12-21 19:46:57.250967,,0.0,0
3684,73522,1,Submitted,2025-10-20 19:32:00.000000,,0.0,0
3685,73522,2,Docs Received,2025-10-20 21:02:45.888419,,0.0,0
3686,73522,3,Credit Check,2025-10-26 21:13:39.595780,,0.0,0
3687,73522,4,Approved,2025-10-27 12:43:00.559025,,0.0,0
3688,73522,5,Signed,2025-10-29 13:20:12.716028,,0.0,0
3689,73522,6,Granted,2025-10-31 02:42:03.773592,,0.0,0
3690,69308,1,Submitted,2025-11-13 08:38:00.000000,,0.0,0
3691,69308,2,Docs Received,2025-11-15 21:05:00.908965,,0.0,0
3692,69308,3,Credit Check,2025-11-16 13:52:49.155557,,0.0,0
3693,69308,4,Rejected,2025-11-17 07:00:44.783451,Low credit score,0.0,0
3694,13242,1,Submitted,2025-11-22 19:50:00.000000,,0.0,0
3695,13242,2,Docs Received,2025-11-24 20:23:33.208806,,0.0,0
3696,13242,3,Credit Check,2025-11-25 09:39:57.825738,,0.0,0
3697,13242,4,Approved,2025-11-25 20:19:44.980348,,0.0,0
3698,13242,5,Signed,2025-11-29 16:49:19.504139,,0.0,0
3699,13242,6,Granted,2025-11-30 00:27:53.987455,,0.0,0
3700,52802,1,Submitted,2025-10-28 19:00:00.000000,,0.0,0
3701,71827,1,Submitted,2025-10-13 17:40:00.000000,,0.0,0
3702,71827,2,Docs Received,2025-10-14 07:54:46.528128,,1.0,0
3703,74027,1,Submitted,2025-11-28 18:24:00.000000,,0.0,0
3704,74027,2,Docs Received,2025-11-29 08:26:05.376667,,1.0,0
3705,74027,3,Credit Check,2025-12-02 07:10:24.041374,,0.0,0
3706,74027,4,Approved,2025-12-02 14:37:11.970491,,,0
3707,74027,5,Signed,2025-12-03 09:33:07.188650,,0.0,0
3708,74027,6,Granted,2025-12-04 03:50:59.508991,,0.0,0
3709,52024,1,Submitted,2025-10-16 17:02:00.000000,,0.0,0
3710,52024,2,Docs Received,2025-10-20 17:15:28.817102,,0.0,0
3711,52024,3,Credit Check,2025-10-21 07:24:56.261401,,0.0,0
3712,52024,4,Rejected,2025-10-22 03:14:33.510389,Other,0.0,0
3713,77187,1,Submitted,2025-10-14 11:34:00.000000,,0.0,0
3714,77187,2,Docs Received,2025-10-15 21:35:06.945489,,0.0,0
3715,77187,3,Credit Check,2025-10-21 12:57:32.492422,,0.0,0
3716,77187,4,Rejected,2025-10-22 09:29:12.520491,High debt-to-income ratio,0.0,0
3717,29209,1,Submitted,2025-10-13 19:26:00.000000,,0.0,0
3718,99419,1,Submitted,2025-10-13 15:20:00.000000,,0.0,0
3719,99419,2,Docs Received,2025-10-17 01:24:09.733837,,0.0,0
3720,99419,3,Credit Check,2025-10-19 18:09:51.271375,,0.0,0
3721,99419,4,Approved,2025-10-20 03:43:07.313151,,0.0,0
3722,99419,5,Signed,2025-10-21 05:37:37.762861,,0.0,0
3723,99419,6,Granted,2025-10-21 23:15:14.758946,,0.0,0
