"loan_id","risk_decision","risk_segment","rejection_reason","approved_amount","granted_amount","estimated_interest","final_interest_rate","loan_status","charge_off_flag","charge_off_date"
35797,,Standard Risk,,,,,,Submitted,0,
35805,Rejected,High Risk,Low credit score,,,,,Rejected,0,
35807,Approved,Standard Risk,,8600.0,8600.0,9.85,10.39,Granted,0,
35815,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
35826,Approved,Low Risk,,4500.0,,4.45,3.94,Signed,0,
35836,Approved,Standard Risk,,2250.0,2250.0,9.37,9.95,Granted,0,
35839,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
35845,Approved,Standard Risk,,8650.0,8650.0,10.21,10.19,Granted,0,
35863,Approved,Low Risk,,2150.0,2150.0,7.17,7.72,Granted,0,
35878,Rejected,Standard Risk,Other,,,,,Rejected,0,
35879,,Low Risk,,,,,,Submitted,0,
35880,Approved,Low Risk,,14000.0,,7.35,8.24,Signed,0,
35888,,High Risk,,,,,,Docs Received,0,
35894,Approved,Standard Risk,,12950.0,12950.0,11.49,12.14,Granted,0,
35896,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
35899,,,,,,,,Submitted,0,
35901,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
35914,Rejected,,Low credit score,,,,,Rejected,0,
35915,,High Risk,,,,,,Submitted,0,
35921,Approved,Standard Risk,,9650.0,9650.0,11.73,13.02,Granted,0,
35927,,High Risk,,,,,,Submitted,0,
35929,Approved,Low Risk,,26910.0,26910.0,6.23,6.33,Granted,0,
35933,Approved,High Risk,,19750.0,19750.0,28.64,28.93,Granted,0,
35938,,High Risk,,,,,,Submitted,0,
35939,,High Risk,,,,,,Submitted,0,
35940,,High Risk,,,,,,Submitted,0,
35950,Approved,Standard Risk,,7900.0,7900.0,14.12,13.48,Granted,0,
35951,,Standard Risk,,,,,,Submitted,0,
35957,,Low Risk,,,,,,Submitted,0,
35964,Approved,High Risk,,7100.0,7100.0,26.81,26.5,Granted,0,
35972,Approved,Standard Risk,,4950.0,4950.0,12.83,12.13,Granted,0,
35980,,Low Risk,,,,,,Submitted,0,
35982,Approved,Standard Risk,,9200.0,9200.0,11.7,11.94,Granted,0,
35988,,Low Risk,,,,,,Submitted,0,
35995,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
36001,Approved,Standard Risk,,12150.0,,12.2,12.3,Signed,0,
36002,,Standard Risk,,,,,,Docs Received,0,
36007,,High Risk,,,,,,Docs Received,0,
36033,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36041,,,,,,,,Submitted,0,
36064,Approved,Standard Risk,,15900.0,15900.0,14.11,13.9,Granted,0,
36068,Rejected,,High debt-to-income ratio,,,,,Rejected,0,
36073,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
36076,,High Risk,,,,,,Submitted,0,
36083,Approved,Standard Risk,,11050.0,11050.0,,10.99,Granted,0,
36088,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36092,,Standard Risk,,,,,,Submitted,0,
36107,Approved,Standard Risk,,3800.0,3800.0,,12.7,Granted,0,
36116,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36117,Approved,Low Risk,,6400.0,6400.0,7.32,7.6,Granted,0,
36126,Approved,Low Risk,,15800.0,15800.0,4.98,5.3,Granted,0,
36132,,Low Risk,,,,,,Submitted,0,
36133,,Standard Risk,,,,,,Docs Received,0,
36142,Approved,Low Risk,,7250.0,7250.0,4.54,4.58,Granted,0,
36152,Approved,Standard Risk,,9450.0,9450.0,11.7,11.27,Granted,0,
36158,,High Risk,,,,,,Docs Received,0,
36159,,Standard Risk,,,,,,Submitted,0,
36170,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36176,Rejected,,Low credit score,,,,,Rejected,0,
36178,,Low Risk,,,,,,Submitted,0,
36180,Approved,Low Risk,,6250.0,6250.0,6.45,6.61,Granted,0,
36182,Rejected,High Risk,Other,,,,,Rejected,0,
36197,Rejected,Standard Risk,Other,,,,,Rejected,0,
36198,,Low Risk,,,,,,Submitted,0,
36201,Approved,Low Risk,,5700.0,5700.0,5.48,5.85,Granted,0,
36207,Approved,Low Risk,,9050.0,9050.0,6.83,6.38,Granted,0,
36208,,,,,,,,Docs Received,0,
36215,,High Risk,,,,,,Submitted,0,
36224,,Standard Risk,,,,,,Docs Received,0,
36233,,Low Risk,,,,,,Submitted,0,
36236,Approved,Standard Risk,,12250.0,12250.0,9.17,9.34,Granted,0,
36240,Approved,High Risk,,23900.0,23900.0,24.83,23.72,Granted,0,
36241,,Standard Risk,,,,,,Submitted,0,
36242,,Standard Risk,,,,,,Docs Received,0,
36254,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
36255,,Standard Risk,,,,,,Submitted,0,
36258,Approved,Low Risk,,6150.0,6150.0,4.22,4.08,Granted,0,
36274,,Standard Risk,,,,,,Submitted,0,
36292,Approved,Standard Risk,,17000.0,17000.0,,11.01,Granted,0,
36309,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36311,Approved,Standard Risk,,13900.0,13900.0,13.29,13.36,Granted,0,
36313,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36316,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36318,,Low Risk,,,,,,Submitted,0,
36320,,Standard Risk,,,,,,Submitted,0,
36325,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
36326,,Standard Risk,,,,,,Submitted,0,
36331,,High Risk,,,,,,Docs Received,0,
36336,,Standard Risk,,,,,,Docs Received,0,
36338,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
36339,,High Risk,,,,,,Submitted,0,
36340,,Standard Risk,,,,,,Submitted,0,
36347,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36355,,Low Risk,,,,,,Submitted,0,
36371,,High Risk,,,,,,Submitted,0,
36392,,Standard Risk,,,,,,Docs Received,0,
36393,Approved,Low Risk,,2000.0,2000.0,7.34,7.03,Granted,0,
36395,Approved,Standard Risk,,8550.0,8550.0,9.61,8.63,Granted,0,
36396,Approved,Low Risk,,8150.0,,5.37,6.28,Signed,0,
36400,Approved,Low Risk,,13750.0,13750.0,6.03,6.86,Granted,0,
36408,Approved,,,6730.0,6730.0,28.74,29.04,Granted,0,
36412,,Standard Risk,,,,,,Submitted,0,
36413,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36414,,Low Risk,,,,,,Submitted,0,
36418,Approved,Low Risk,,11900.0,11900.0,5.21,4.32,Granted,0,
36420,Rejected,Standard Risk,Other,,,,,Rejected,0,
36423,Approved,,,1250.0,1250.0,4.41,5.18,Granted,0,
36433,Approved,Low Risk,,22170.0,22170.0,7.1,5.77,Granted,0,
36435,,High Risk,,,,,,Submitted,0,
36448,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36453,Approved,Standard Risk,,25000.0,25000.0,10.25,10.41,Granted,0,
36455,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36457,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36458,,Standard Risk,,,,,,Submitted,0,
36478,Approved,Low Risk,,19550.0,19550.0,5.86,6.02,Granted,0,
36479,Approved,High Risk,,8550.0,8550.0,19.91,,Granted,0,
36481,Approved,Low Risk,,8800.0,8800.0,6.85,6.32,Granted,0,
36483,Rejected,,High debt-to-income ratio,,,,,Rejected,0,
36506,,Standard Risk,,,,,,Docs Received,0,
36510,Approved,Standard Risk,,8600.0,8600.0,11.27,11.8,Granted,0,
36512,,Standard Risk,,,,,,Docs Received,0,
36514,Approved,Standard Risk,,26360.0,26360.0,10.44,10.33,Granted,0,
36526,,Standard Risk,,,,,,Submitted,0,
36532,,Standard Risk,,,,,,Submitted,0,
36536,,Standard Risk,,,,,,Docs Received,0,
36537,,High Risk,,,,,,Submitted,0,
36540,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
36542,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
36548,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36559,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
36560,Approved,Standard Risk,,6050.0,6050.0,11.52,12.37,Granted,0,
36570,Approved,Low Risk,,11500.0,11500.0,,7.22,Granted,0,
36571,,High Risk,,,,,,Submitted,0,
36592,,Standard Risk,,,,,,Docs Received,0,
36613,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
36615,,Low Risk,,,,,,Submitted,0,
36624,,High Risk,,,,,,Submitted,0,
36625,,Low Risk,,,,,,Submitted,0,
36626,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36630,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36634,,Low Risk,,,,,,Submitted,0,
36645,,High Risk,,,,,,Submitted,0,
36658,,Low Risk,,,,,,Submitted,0,
36664,,High Risk,,,,,,Submitted,0,
36666,,Standard Risk,,,,,,Submitted,0,
36672,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36675,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36678,,High Risk,,,,,,Submitted,0,
36679,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
36690,Approved,Standard Risk,,8350.0,8350.0,12.64,12.52,Granted,0,
36692,,High Risk,,,,,,Submitted,0,
36695,,,,,,,,Submitted,0,
36697,,High Risk,,,,,,Submitted,0,
36700,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36704,,Standard Risk,,,,,,Submitted,0,
36709,Approved,Low Risk,,8650.0,8650.0,5.87,5.14,Granted,0,
36711,Approved,Standard Risk,,3300.0,3300.0,14.02,13.61,Granted,0,
36718,,Standard Risk,,,,,,Submitted,0,
36719,,Standard Risk,,,,,,Submitted,0,
36720,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36731,,High Risk,,,,,,Submitted,0,
36745,,High Risk,,,,,,Submitted,0,
36752,Approved,Low Risk,,23500.0,23500.0,7.01,6.36,Granted,0,
36754,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36765,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36770,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36771,Approved,Low Risk,,18050.0,18050.0,4.43,3.94,Granted,0,
36775,,Low Risk,,,,,,Submitted,0,
36783,Approved,Low Risk,,4950.0,4950.0,4.71,,Granted,0,
36787,,Standard Risk,,,,,,Docs Received,0,
36788,,Standard Risk,,,,,,Submitted,0,
36790,,High Risk,,,,,,Submitted,0,
36797,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
36803,,Standard Risk,,,,,,Docs Received,0,
36811,Approved,Standard Risk,,12200.0,12200.0,14.8,15.61,Granted,0,
36814,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36815,Approved,,,10050.0,10050.0,12.47,11.96,Granted,0,
36816,,High Risk,,,,,,Docs Received,0,
36845,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36847,Approved,High Risk,,9950.0,,24.4,25.07,Signed,0,
36852,,High Risk,,,,,,Docs Received,0,
36853,Approved,Low Risk,,17350.0,17350.0,5.42,4.24,Granted,0,
36854,,Standard Risk,,,,,,Submitted,0,
36860,,Standard Risk,,,,,,Docs Received,0,
36861,,High Risk,,,,,,Submitted,0,
36873,,Standard Risk,,,,,,Submitted,0,
36876,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36880,Approved,Low Risk,,19530.0,19530.0,6.03,6.67,Granted,0,
36884,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
36892,Approved,Standard Risk,,4450.0,4450.0,14.02,14.67,Granted,0,
36902,,High Risk,,,,,,Submitted,0,
36909,Approved,Low Risk,,16640.0,16640.0,4.1,3.48,Granted,0,
36910,Approved,Low Risk,,16900.0,16900.0,6.88,6.97,Granted,0,
36911,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36919,,High Risk,,,,,,Submitted,0,
36922,,Standard Risk,,,,,,Submitted,0,
36926,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
36929,,High Risk,,,,,,Submitted,0,
36936,,High Risk,,,,,,Submitted,0,
36939,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36955,Approved,Standard Risk,,12100.0,12100.0,12.71,11.75,Granted,0,
36959,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
36960,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
36963,,Low Risk,,,,,,Submitted,0,
36965,,Standard Risk,,,,,,Docs Received,0,
36977,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36986,Rejected,High Risk,Low credit score,,,,,Rejected,0,
36989,,Low Risk,,,,,,Docs Received,0,
36992,,Standard Risk,,,,,,Submitted,0,
37001,,High Risk,,,,,,Docs Received,0,
37012,,High Risk,,,,,,Docs Received,0,
37013,Approved,Low Risk,,9850.0,9850.0,4.27,4.66,Granted,0,
37016,Rejected,High Risk,Other,,,,,Rejected,0,
37022,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37034,,High Risk,,,,,,Docs Received,0,
37042,,Standard Risk,,,,,,Submitted,0,
37051,,Standard Risk,,,,,,Submitted,0,
37052,,Standard Risk,,,,,,Docs Received,0,
37062,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
37064,,Low Risk,,,,,,Docs Received,0,
37065,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37070,,High Risk,,,,,,Docs Received,0,
37073,,High Risk,,,,,,Submitted,0,
37081,,Standard Risk,,,,,,Submitted,0,
37087,,High Risk,,,,,,Submitted,0,
37090,Approved,High Risk,,17150.0,17150.0,23.95,22.89,Granted,0,
37092,,Standard Risk,,,,,,Submitted,0,
37101,Approved,Low Risk,,17600.0,17600.0,5.01,,Granted,0,
37102,,Standard Risk,,,,,,Docs Received,0,
37105,Approved,Low Risk,,14850.0,14850.0,6.47,6.54,Granted,0,
37109,Approved,Standard Risk,,12100.0,12100.0,13.43,13.91,Granted,0,
37113,Approved,Low Risk,,25000.0,25000.0,4.51,3.58,Granted,0,
37139,Approved,Low Risk,,3500.0,3500.0,6.45,7.89,Granted,0,
37146,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
37149,,Low Risk,,,,,,Submitted,0,
37153,,High Risk,,,,,,Submitted,0,
37155,Approved,,,13550.0,13550.0,23.83,23.66,Granted,0,
37157,,,,,,,,Submitted,0,
37162,Rejected,High Risk,Other,,,,,Rejected,0,
37169,,Standard Risk,,,,,,Submitted,0,
37170,,Low Risk,,,,,,Submitted,0,
37172,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37176,,Low Risk,,,,,,Docs Received,0,
37179,Rejected,Standard Risk,Other,,,,,Rejected,0,
37189,Rejected,High Risk,Other,,,,,Rejected,0,
37192,Approved,Standard Risk,,19950.0,19950.0,9.6,9.59,Granted,0,
37196,,Standard Risk,,,,,,Docs Received,0,
37211,Approved,Low Risk,,3650.0,3650.0,5.1,5.82,Granted,0,
37213,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
37223,Approved,Standard Risk,,21250.0,21250.0,11.43,12.33,Granted,0,
37226,,Standard Risk,,,,,,Submitted,0,
37233,,High Risk,,,,,,Docs Received,0,
37234,,Standard Risk,,,,,,Submitted,0,
37244,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37249,Approved,Low Risk,,24630.0,24630.0,7.52,7.8,Granted,0,
37254,Approved,High Risk,,16000.0,16000.0,,23.0,Granted,0,
37256,Approved,Standard Risk,,3350.0,,10.03,,Approved,0,
37258,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37267,Rejected,,Low credit score,,,,,Rejected,0,
37271,,Standard Risk,,,,,,Docs Received,0,
37276,Approved,High Risk,,19780.0,,,20.68,Signed,0,
37279,,Standard Risk,,,,,,Docs Received,0,
37291,Approved,Low Risk,,6250.0,6250.0,6.11,6.06,Granted,0,
37294,,Standard Risk,,,,,,Docs Received,0,
37305,Approved,High Risk,,5250.0,5250.0,26.88,27.27,Granted,0,
37308,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
37309,,High Risk,,,,,,Submitted,0,
37316,,Low Risk,,,,,,Submitted,0,
37318,Approved,,,1900.0,,12.21,,Approved,0,
37322,,Standard Risk,,,,,,Submitted,0,
37324,,Low Risk,,,,,,Submitted,0,
37325,,Standard Risk,,,,,,Submitted,0,
37335,Approved,Standard Risk,,9500.0,9500.0,13.16,13.13,Granted,0,
37341,,Low Risk,,,,,,Submitted,0,
37344,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37354,,Standard Risk,,,,,,Docs Received,0,
37359,,High Risk,,,,,,Submitted,0,
37361,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37366,Approved,Low Risk,,12450.0,12450.0,7.11,6.51,Granted,0,
37370,,High Risk,,,,,,Submitted,0,
37372,Approved,Low Risk,,9120.0,9120.0,4.64,5.54,Granted,0,
37373,Approved,Standard Risk,,13450.0,13450.0,9.76,10.19,Granted,0,
37375,Approved,Low Risk,,1940.0,1940.0,6.35,6.05,Granted,0,
37376,,Low Risk,,,,,,Submitted,0,
37391,Approved,Standard Risk,,15000.0,15000.0,12.64,12.19,Granted,0,
37392,,Standard Risk,,,,,,Submitted,0,
37404,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
37411,,High Risk,,,,,,Docs Received,0,
37417,Approved,High Risk,,11150.0,11150.0,19.99,20.05,Granted,0,
37421,Rejected,,Low credit score,,,,,Rejected,0,
37422,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37427,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37433,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37435,,Standard Risk,,,,,,Submitted,0,
37444,Approved,Low Risk,,2450.0,2450.0,8.0,7.59,Granted,0,
37446,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37452,,Low Risk,,,,,,Docs Received,0,
37478,,Low Risk,,,,,,Submitted,0,
37480,,Low Risk,,,,,,Submitted,0,
37486,Approved,Low Risk,,500.0,500.0,,8.34,Granted,0,
37490,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37499,,Low Risk,,,,,,Docs Received,0,
37502,Approved,Standard Risk,,10200.0,10200.0,13.93,13.15,Granted,0,
37518,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37519,,High Risk,,,,,,Docs Received,0,
37531,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37539,Approved,Low Risk,,10800.0,,7.32,7.12,Signed,0,
37540,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37547,,Low Risk,,,,,,Submitted,0,
37550,Approved,Standard Risk,,14500.0,14500.0,13.61,,Granted,0,
37551,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37553,Approved,Standard Risk,,10630.0,10630.0,13.89,14.61,Granted,0,
37563,Approved,Standard Risk,,25000.0,25000.0,10.84,10.68,Granted,0,
37565,,Standard Risk,,,,,,Submitted,0,
37582,Approved,Standard Risk,,7340.0,7340.0,11.4,11.66,Granted,0,
37589,Approved,Standard Risk,,4000.0,4000.0,14.63,14.93,Granted,0,
37596,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37598,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
37610,Approved,Standard Risk,,1130.0,1130.0,11.19,12.12,Granted,0,
37613,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37615,,High Risk,,,,,,Submitted,0,
37623,Rejected,,Low credit score,,,,,Rejected,0,
37638,Approved,Low Risk,,4350.0,4350.0,5.86,5.78,Granted,0,
37644,Approved,Low Risk,,1500.0,1500.0,6.61,8.52,Granted,0,
37646,Approved,High Risk,,7730.0,7730.0,25.52,26.43,Granted,0,
37647,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37648,,Low Risk,,,,,,Submitted,0,
37651,Approved,High Risk,,25000.0,25000.0,18.63,18.22,Granted,0,
37653,Approved,Standard Risk,,20860.0,20860.0,11.76,11.56,Granted,0,
37662,Approved,Low Risk,,7800.0,7800.0,7.76,7.04,Granted,0,
37663,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37665,Approved,Standard Risk,,25000.0,25000.0,10.91,10.79,Granted,0,
37675,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37679,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37680,Approved,Standard Risk,,9750.0,9750.0,12.22,12.93,Granted,0,
37688,,High Risk,,,,,,Submitted,0,
37689,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
37692,Approved,Standard Risk,,25000.0,25000.0,12.62,13.77,Granted,0,
37696,Rejected,Standard Risk,Other,,,,,Rejected,0,
37713,Approved,Standard Risk,,22700.0,22700.0,14.97,15.0,Granted,0,
37719,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37720,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37727,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37733,Approved,Standard Risk,,6900.0,6900.0,9.87,10.0,Granted,0,
37759,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
37760,Approved,Low Risk,,4500.0,4500.0,7.4,6.58,Granted,0,
37761,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37762,Approved,High Risk,,7450.0,,20.64,,Approved,0,
37767,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37769,,High Risk,,,,,,Docs Received,0,
37771,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37773,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37775,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37786,,Standard Risk,,,,,,Docs Received,0,
37800,,Standard Risk,,,,,,Docs Received,0,
37819,Approved,Standard Risk,,20700.0,,,,Approved,0,
37824,,Standard Risk,,,,,,Submitted,0,
37841,Approved,Standard Risk,,11750.0,,9.76,,Approved,0,
37848,,Standard Risk,,,,,,Submitted,0,
37850,Approved,Low Risk,,2050.0,2050.0,4.38,3.92,Granted,0,
37851,,High Risk,,,,,,Docs Received,0,
37856,,,,,,,,Submitted,0,
37859,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37862,,Low Risk,,,,,,Docs Received,0,
37866,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37869,,High Risk,,,,,,Docs Received,0,
37870,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
37871,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37872,Approved,Standard Risk,,9670.0,9670.0,11.29,11.1,Granted,0,
37876,Approved,Low Risk,,3300.0,3300.0,6.11,6.35,Granted,0,
37884,Approved,Standard Risk,,2550.0,2550.0,13.61,13.81,Granted,0,
37893,Approved,Standard Risk,,19800.0,19800.0,13.37,13.11,Granted,0,
37898,,High Risk,,,,,,Submitted,0,
37899,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
37902,Approved,High Risk,,18750.0,18750.0,27.79,27.76,Granted,0,
37908,,High Risk,,,,,,Submitted,0,
37909,Rejected,High Risk,Low credit score,,,,,Rejected,0,
37914,,Standard Risk,,,,,,Docs Received,0,
37923,Approved,Low Risk,,13500.0,13500.0,6.53,,Granted,0,
37924,Approved,Low Risk,,26970.0,26970.0,6.58,6.13,Granted,0,
37925,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
37933,Approved,Standard Risk,,23150.0,23150.0,12.61,12.67,Granted,0,
37939,,Low Risk,,,,,,Submitted,0,
37942,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
37945,,Low Risk,,,,,,Submitted,0,
37955,,High Risk,,,,,,Submitted,0,
37957,Approved,Low Risk,,18450.0,18450.0,5.07,4.07,Granted,0,
37958,Approved,Low Risk,,9900.0,9900.0,4.56,5.03,Granted,0,
37962,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
37964,,Low Risk,,,,,,Submitted,0,
37972,,Low Risk,,,,,,Submitted,0,
37973,,Standard Risk,,,,,,Submitted,0,
37979,,Standard Risk,,,,,,Submitted,0,
37985,,Low Risk,,,,,,Submitted,0,
37988,,High Risk,,,,,,Submitted,0,
37998,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
38010,,Standard Risk,,,,,,Submitted,0,
38014,,Standard Risk,,,,,,Submitted,0,
38025,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
38035,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
38040,Approved,Low Risk,,500.0,500.0,7.95,8.04,Granted,0,
38044,,,,,,,,Submitted,0,
38053,Approved,Standard Risk,,25380.0,25380.0,10.33,9.75,Granted,0,
38054,,Standard Risk,,,,,,Submitted,0,
38055,,High Risk,,,,,,Submitted,0,
38065,,High Risk,,,,,,Submitted,0,
38069,Rejected,High Risk,Low credit score,,,,,Rejected,0,
38073,,Standard Risk,,,,,,Submitted,0,
38077,,High Risk,,,,,,Submitted,0,
38083,,Standard Risk,,,,,,Submitted,0,
38094,,High Risk,,,,,,Submitted,0,
38106,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
38125,,Standard Risk,,,,,,Submitted,0,
38130,,Low Risk,,,,,,Submitted,0,
38136,,Standard Risk,,,,,,Submitted,0,
38139,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
38162,,Low Risk,,,,,,Submitted,0,
38167,Approved,Low Risk,,14800.0,14800.0,6.59,6.1,Granted,0,
